,Unnamed: 0,X1,N_REMESSA,REGIAO,UF-MINICIPIO,AREA_ha,R$ ADICIONAL,R$ SINISTRO,R$_RISCO,N_SICOR,N_SICOR_VARIEDADE,TP_CULTURA,ZARC,CESTA_PROD,MESINI_PLANTIO,ANOINI_PLANTIO,MESFIM_PLANTIO,ANOFIM_PLANTIO,MESINI_COLHEITA,ANOINI_COLHEITA,MESFIM_COLHEITA,ANOFIM_COLHEITA,N_EVENTO,MESINI_EVENTO,ANOINI_EVENTO,MESFIM_EVENTO,ANOFIM_EVENTO,MESCOP,ANOCOP,Z,Latitude,Longitude
1470,1471,588,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,30.0,1200.79,8932.81,60039.62,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.14878192100482998,-28.03,-54.54
1471,1472,696,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,4.4,142.67,7515.7,7133.13,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,8,2014,10,2014,10,2014,1.0536328371977,-28.03,-54.54
1472,1473,753,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,6.0,204.59,6801.48,10229.45,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,SECA,11,2014,12,2014,12,2014,0.664892051869846,-28.03,-54.54
1473,1474,792,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,5.0,193.64,6350.87,9682.19,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,12,2014,0.6559332134568729,-28.03,-54.54
1474,1475,961,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,6.0,300.45,4801.9,15022.35,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.31965038758915904,-28.03,-54.54
1475,1476,1029,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,3.0,123.68,4351.37,6184.18,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,2,2015,2,2015,SECA,11,2014,11,2014,2,2015,0.7036292604678389,-28.03,-54.54
1476,1477,1088,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,2.0,82.45,4014.71,4122.55,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.9738414330935949,-28.03,-54.54
1477,1478,1158,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,2.0,81.88,3609.34,4093.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.881625614319632,-28.03,-54.54
1478,1479,1217,PROAGRO_MAIS,SUL,SENADOR SALGADO FILHO,3.0,78.41,3265.59,3920.37,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,12,2014,1,2015,SECA,11,2014,12,2014,12,2014,0.83298005035239,-28.03,-54.54
1479,1480,387,PROAGRO_MAIS,SUL,SERAFINA CORREA,8.99,296.27,13501.02,14813.35,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,8,2014,10,2014,11,2014,0.91140896556147,-28.71,-51.93
1480,1481,210,PROAGRO_MAIS,SUL,SERTAO,56.0,1409.42,20471.78,70471.17,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,11,2014,0.29049865356286797,-27.98,-52.26
1481,1482,1256,PROAGRO_MAIS,SUL,SERTAO,6.0,127.59,3055.56,6379.55,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,7,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,11,2014,0.47896168225031505,-27.98,-52.26
1482,1483,538,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,7.0,264.29,9596.42,13214.54,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,12,2014,1,2015,SECA,11,2014,12,2014,12,2014,0.7262015930936679,-28.13,-54.46
1483,1484,888,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,6.0,195.24,5473.34,9762.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.5606781397254661,-28.13,-54.46
1484,1485,1125,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,3.0,115.48,3800.66,5774.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,5,2015,5,2015,SECA,11,2014,12,2014,1,2015,0.658236924142709,-28.13,-54.46
1485,1486,1289,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,2.0,75.28,2840.84,3764.09,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,12,2014,12,2014,12,2014,0.754721592735562,-28.13,-54.46
1486,1487,1296,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,4.0,113.39,2817.24,5669.61,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,12,2014,1,2015,SECA,11,2014,12,2014,12,2014,0.496901903305518,-28.13,-54.46
1487,1488,1305,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,3.0,104.16,2736.06,5207.91,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,3,2015,0.525366221766505,-28.13,-54.46
1488,1489,1325,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,2.0,69.44,2603.46,3471.94,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,12,2014,12,2014,SECA,11,2014,12,2014,12,2014,0.7498574284117809,-28.13,-54.46
1489,1490,1365,PROAGRO_MAIS,SUL,SETE DE SETEMBRO,3.0,115.48,2333.8,5774.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,11,2014,12,2014,3,2015,0.40419120193972996,-28.13,-54.46
1490,1491,232,PROAGRO_MAIS,SUL,SEVERIANO DE ALMEIDA,19.0,525.66,19584.56,26282.9,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.7451445616731791,-27.43,-52.11
1491,1492,249,PROAGRO_MAIS,SUL,SEVERIANO DE ALMEIDA,8.0,473.12,18956.62,23656.02,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,3,2015,VENTO FORTE,12,2014,12,2014,12,2014,0.801344435792665,-27.43,-52.11
1492,1493,874,PROAGRO_MAIS,SUL,SEVERIANO DE ALMEIDA,5.0,165.44,5552.67,8272.33,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.671234102121168,-27.43,-52.11
1493,1494,895,PROAGRO_MAIS,SUL,SEVERIANO DE ALMEIDA,6.0,310.57,5393.38,15528.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.347327192263901,-27.43,-52.11
1494,1495,1639,PROAGRO_MAIS,SUL,SEVERIANO DE ALMEIDA,8.0,412.22,230.0,20611.06,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,5,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.0111590573216516,-27.43,-52.11
1495,1496,388,PROAGRO_MAIS,SUL,SOBRADINHO,17.0,368.44,13498.21,18421.81,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,12,2014,CHUVA EXCESSIVA,10,2014,11,2014,11,2014,0.7327298457643409,-29.42,-53.02
1496,1497,95,PROAGRO_MAIS,SUL,SOLEDADE,28.1,758.12,30430.49,37905.85,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.802791389719529,-28.81,-52.51
1497,1498,116,PROAGRO_MAIS,SUL,SOLEDADE,29.0,781.68,28447.52,39083.98,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,7,2014,10,2014,10,2014,GRANIZO,8,2014,9,2014,9,2014,0.727856272569989,-28.81,-52.51
1498,1499,152,PROAGRO_MAIS,SUL,SOLEDADE,28.0,772.53,24135.42,38626.56,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.624840006461875,-28.81,-52.51
1499,1500,1561,PROAGRO_MAIS,SUL,SOLEDADE,40.0,1040.65,520.32,52032.25,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,8,2014,12,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.00999995195287538,-28.81,-52.51
1500,1501,595,PROAGRO_MAIS,SUL,TAPEJARA,10.0,330.97,8864.32,16548.43,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.5356592740217649,-28.06,-52.01
1501,1502,1505,PROAGRO_MAIS,SUL,TAPEJARA,4.0,199.93,1308.92,9996.21,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,3,2015,3,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.130941626876586,-28.06,-52.01
1502,1503,300,PROAGRO_MAIS,SUL,TAPERA,8.0,399.3,16683.56,19965.21,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,2,2015,2,2015,GRANIZO,11,2014,11,2014,11,2014,0.835631581135385,-28.62,-52.87
1503,1504,358,PROAGRO_MAIS,SUL,TAPERA,10.0,319.8,14805.64,15989.93,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.92593526050458,-28.62,-52.87
1504,1505,844,PROAGRO_MAIS,SUL,TAPERA,6.0,150.18,5850.46,7509.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,3,2015,3,2015,SECA,12,2014,12,2014,1,2015,0.779101480309592,-28.62,-52.87
1505,1506,1524,PROAGRO_MAIS,SUL,TAPES,59.5,1063.14,1067.22,106314.32,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,11,2014,12,2014,5,2015,5,2015,CHUVA EXCESSIVA,11,2014,11,2014,5,2015,0.0100383466686332,-30.67,-51.39
1506,1507,67,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,17.0,869.0,35887.08,43450.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.825939700805524,-27.4,-53.46
1507,1508,84,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,15.0,795.0,32827.61,39750.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,2,2015,5,2015,SECA,3,2015,3,2015,4,2015,0.8258518238993711,-27.4,-53.46
1508,1509,212,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,14.0,640.08,20439.09,32004.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,3,2015,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.638641732283465,-27.4,-53.46
1509,1510,481,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,6.0,279.65,11009.13,13982.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,3,2015,3,2015,4,2015,0.787353995439995,-27.4,-53.46
1510,1511,619,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,4.5,209.74,8560.21,10486.84,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,4,2015,4,2015,SECA,3,2015,4,2015,4,2015,0.816281167634864,-27.4,-53.46
1511,1512,622,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,4.0,196.28,8517.46,9814.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,2,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.867888730385164,-27.4,-53.46
1512,1513,706,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,3.0,166.01,7418.34,8300.25,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,3,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.893748983464353,-27.4,-53.46
1513,1514,1550,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,2.0,98.56,687.99,4928.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.13960836038961,-27.4,-53.46
1514,1515,1638,PROAGRO_MAIS,SUL,TAQUARUCU DO SUL,7.0,358.19,230.0,17909.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.0128423462408219,-27.4,-53.46
1515,1516,102,PROAGRO_MAIS,SUL,TENENTE PORTELA,15.0,725.99,29838.48,36299.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,VENTO FORTE,12,2014,12,2014,1,2015,0.822008016639348,-27.37,-53.75
1516,1517,230,PROAGRO_MAIS,SUL,TENENTE PORTELA,14.0,621.78,19615.45,31088.82,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,4,2015,5,2015,GRANIZO,3,2015,3,2015,4,2015,0.6309486818734189,-27.37,-53.75
1517,1518,409,PROAGRO_MAIS,SUL,TENENTE PORTELA,11.0,450.52,12850.02,22525.97,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,2,2015,VENTO FORTE,12,2014,1,2015,1,2015,0.570453569812976,-27.37,-53.75
1518,1519,532,PROAGRO_MAIS,SUL,TENENTE PORTELA,7.0,397.67,9703.89,19883.49,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,2,2015,SECA,10,2014,11,2014,12,2014,0.488037562822221,-27.37,-53.75
1519,1520,759,PROAGRO_MAIS,SUL,TENENTE PORTELA,4.8,223.34,6721.34,11167.23,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,1,2015,4,2015,5,2015,SECA,1,2015,3,2015,3,2015,0.601880681243245,-27.37,-53.75
1520,1521,781,PROAGRO_MAIS,SUL,TENENTE PORTELA,3.0,159.72,6508.94,7985.75,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,6,2015,6,2015,SECA,3,2015,4,2015,4,2015,0.815069342265911,-27.37,-53.75
1521,1522,813,PROAGRO_MAIS,SUL,TENENTE PORTELA,4.0,174.73,6101.97,8736.39,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,12,2014,12,2014,1,2015,0.698454395923259,-27.37,-53.75
1522,1523,821,PROAGRO_MAIS,SUL,TENENTE PORTELA,5.0,234.45,6059.55,11722.72,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,4,2015,5,2015,GRANIZO,3,2015,3,2015,3,2015,0.516906485866761,-27.37,-53.75
1523,1524,835,PROAGRO_MAIS,SUL,TENENTE PORTELA,3.0,151.02,5919.27,7551.04,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,1,2015,2,2015,SECA,12,2014,12,2014,1,2015,0.783901290418274,-27.37,-53.75
1524,1525,916,PROAGRO_MAIS,SUL,TENENTE PORTELA,2.9,131.29,5185.74,6564.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,1,2015,5,2015,5,2015,SECA,1,2015,2,2015,4,2015,0.789967248076777,-27.37,-53.75
1525,1526,1046,PROAGRO_MAIS,SUL,TENENTE PORTELA,3.0,110.89,4262.06,5544.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,3,2015,4,2015,SECA,1,2015,1,2015,3,2015,0.7687365626307661,-27.37,-53.75
1526,1527,1219,PROAGRO_MAIS,SUL,TENENTE PORTELA,2.0,81.91,3260.81,4095.63,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,5,2015,5,2015,SECA,1,2015,1,2015,5,2015,0.7961681108889229,-27.37,-53.75
1527,1528,1251,PROAGRO_MAIS,SUL,TENENTE PORTELA,2.0,82.4,3096.23,4120.13,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,6,2015,6,2015,SECA,3,2015,4,2015,5,2015,0.7514884239089541,-27.37,-53.75
1528,1529,1445,PROAGRO_MAIS,SUL,TENENTE PORTELA,2.0,90.55,1820.29,4527.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,12,2014,12,2014,12,2014,0.40207499491964205,-27.37,-53.75
1529,1530,1500,PROAGRO_MAIS,SUL,TENENTE PORTELA,3.0,90.73,1325.25,4536.2,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,10,2014,2,2015,3,2015,SECA,11,2014,12,2014,1,2015,0.292149817027468,-27.37,-53.75
1530,1531,1608,PROAGRO_MAIS,SUL,TENENTE PORTELA,2.0,70.06,350.61,3502.77,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.10009506761791401,-27.37,-53.75
1531,1532,57,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,25.0,1234.99,37593.56,61749.38,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.608808703828281,-27.39,-54.08
1532,1533,69,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,22.0,1086.79,35290.14,54339.46,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.649438547972321,-27.39,-54.08
1533,1534,77,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,28.2,1390.56,34607.48,69528.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.49774882061903103,-27.39,-54.08
1534,1535,153,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,25.0,969.99,24080.84,48499.72,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.496515031426986,-27.39,-54.08
1535,1536,221,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,9.0,444.6,20233.45,22229.78,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.910195692445,-27.39,-54.08
1536,1537,417,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,16.0,652.8,12724.63,32640.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.389847732843137,-27.39,-54.08
1537,1538,449,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,10.5,476.0,11788.12,23800.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,12,2014,1,2015,1,2015,0.495299159663866,-27.39,-54.08
1538,1539,567,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,10.0,408.0,9215.46,20400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.451738235294118,-27.39,-54.08
1539,1540,596,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,5.0,247.0,8844.85,12349.88,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.7161891451576858,-27.39,-54.08
1540,1541,705,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,5.0,200.0,7432.16,10000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,4,2015,SECA,2,2015,3,2015,4,2015,0.743216,-27.39,-54.08
1541,1542,760,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,3.3,146.19,6709.9,7309.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,4,2015,SECA,2,2015,3,2015,3,2015,0.9179773005866391,-27.39,-54.08
1542,1543,790,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,5.0,247.0,6380.52,12349.88,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,VENTO FORTE,12,2014,1,2015,1,2015,0.5166463155917299,-27.39,-54.08
1543,1544,870,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,3.3,146.19,5584.96,7309.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,3,2015,3,2015,SECA,11,2014,11,2014,3,2015,0.764074949654146,-27.39,-54.08
1544,1545,897,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,4.0,197.6,5368.18,9879.9,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.543343556108868,-27.39,-54.08
1545,1546,899,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,3.3,146.19,5356.98,7309.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,4,2015,SECA,2,2015,3,2015,3,2015,0.7328851457840819,-27.39,-54.08
1546,1547,912,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,3.3,146.19,5231.77,7309.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,3,2015,3,2015,VENTO FORTE,12,2014,1,2015,2,2015,0.7157552425356801,-27.39,-54.08
1547,1548,915,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,2.5,119.5,5186.23,5974.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.86799409535796,-27.39,-54.08
1548,1549,923,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,3.1,127.73,5137.67,6386.21,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,6,2015,6,2015,VENTO FORTE,1,2015,1,2015,3,2015,0.804494371466018,-27.39,-54.08
1549,1550,947,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,2.5,102.22,4908.92,5111.08,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,3,2015,3,2015,VENTO FORTE,11,2014,11,2014,11,2014,0.9604467157626179,-27.39,-54.08
1550,1551,1146,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,4.0,163.2,3698.93,8160.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.453300245098039,-27.39,-54.08
1551,1552,1151,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,10.0,408.0,3661.84,20400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.17950196078431396,-27.39,-54.08
1552,1553,1171,PROAGRO_MAIS,SUL,TIRADENTES DO SUL,3.0,105.09,3531.14,5254.35,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,2,2015,3,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.672041261050368,-27.39,-54.08
1553,1554,140,PROAGRO_MAIS,SUL,TORRES,12.0,372.61,26174.28,37260.88,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,10,2014,10,2014,3,2015,4,2015,DOENCA OU PRAGA,1,2015,3,2015,3,2015,0.702460059987848,-29.33,-49.72
1554,1555,717,PROAGRO_MAIS,SUL,TORRES,4.48,190.28,7264.0,19027.41,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,10,2014,10,2014,3,2015,3,2015,DOENCA OU PRAGA,1,2015,2,2015,2,2015,0.381765043166674,-29.33,-49.72
1555,1556,1667,PROAGRO_MAIS,SUL,TORRES,37.5,991.57,125.0,99157.0,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,10,2014,10,2014,2,2015,3,2015,DOENCA OU PRAGA,1,2015,1,2015,1,2015,0.0012606270863378302,-29.33,-49.72
1556,1557,1563,PROAGRO_MAIS,SUL,TRAMANDAI,18.15,476.41,489.77,47641.3,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,1,2015,1,2015,4,2015,4,2015,DOENCA OU PRAGA,3,2015,4,2015,4,2015,0.0102803659849752,-29.98,-50.13
1557,1558,727,PROAGRO_MAIS,SUL,TRES ARROIOS,7.0,338.41,7109.29,16920.28,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,10,2014,2,2015,3,2015,VENTO FORTE,12,2014,12,2014,12,2014,0.42016385071641793,-27.49,-52.14
1558,1559,1517,PROAGRO_MAIS,SUL,TRES ARROIOS,2.0,95.89,1186.84,4794.39,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,3,2015,3,2015,VENTO FORTE,2,2015,2,2015,3,2015,0.24754765465471104,-27.49,-52.14
1559,1560,1666,PROAGRO_MAIS,SUL,TRES ARROIOS,6.0,252.52,125.0,12626.41,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,2,2015,0.00989988444854872,-27.49,-52.14
1560,1561,129,PROAGRO_MAIS,SUL,TRES DE MAIO,20.0,1032.99,26890.7,51649.66,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,12,2014,1,2015,SECA,11,2014,12,2014,12,2014,0.520636534683868,-27.77,-54.24
