"","X1","N_REMESSA","REGIAO","UF-MINICIPIO","AREA_ha","R$ ADICIONAL","R$ SINISTRO","R$_RISCO","N_SICOR","N_SICOR_VARIEDADE","TP_CULTURA","ZARC","CESTA_PROD","MESINI_PLANTIO","ANOINI_PLANTIO","MESFIM_PLANTIO","ANOFIM_PLANTIO","MESINI_COLHEITA","ANOINI_COLHEITA","MESFIM_COLHEITA","ANOFIM_COLHEITA","N_EVENTO","MESINI_EVENTO","ANOINI_EVENTO","MESFIM_EVENTO","ANOFIM_EVENTO","MESCOP","ANOCOP","Z","Latitude","Longitude"
"1351",281,"PROAGRO_MAIS","SUL","SAO MARTINHO",17,793.72,17712.96,39685.9,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.44632879687748,-27.7,-53.96
"1352",320,"PROAGRO_MAIS","SUL","SAO MARTINHO",12,608.79,15902.59,30439.6,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,2,2015,3,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.522430978068043,-27.7,-53.96
"1353",541,"PROAGRO_MAIS","SUL","SAO MARTINHO",17.9,738.39,9559.97,36919.49,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.25894100920679,-27.7,-53.96
"1354",731,"PROAGRO_MAIS","SUL","SAO MARTINHO",6,301.48,7063.66,15073.65,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.468609792585074,-27.7,-53.96
"1355",1560,"PROAGRO_MAIS","SUL","SAO MARTINHO",30,1158.38,535.12,57919.24,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.00923907150715375,-27.7,-53.96
"1356",122,"PROAGRO_MAIS","SUL","SAO MIGUEL DAS MISSOES",15,620,27964.59,31000.01,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.902083257392498,-28.56,-54.55
"1357",241,"PROAGRO_MAIS","SUL","SAO MIGUEL DAS MISSOES",15,586.76,19321.49,29338,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,12,2014,12,2014,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.658582384620629,-28.56,-54.55
"1358",1122,"PROAGRO_MAIS","SUL","SAO MIGUEL DAS MISSOES",3.6,124.7,3817.13,6235.34,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.612176721718463,-28.56,-54.55
"1359",333,"PROAGRO_MAIS","SUL","SAO NICOLAU",20,524.47,15551.88,26223.73,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,10,2014,11,2014,"CHUVA EXCESSIVA",9,2014,9,2014,11,2014,0.593046069342538,-28.18,-55.26
"1360",353,"PROAGRO_MAIS","SUL","SAO NICOLAU",27,699.24,14958.73,34962.03,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.427856448838926,-28.18,-55.26
"1361",399,"PROAGRO_MAIS","SUL","SAO NICOLAU",22,569.75,13086.23,28487.58,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.459366151845822,-28.18,-55.26
"1362",520,"PROAGRO_MAIS","SUL","SAO NICOLAU",6,232.34,10158.32,11617.2,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",12,2014,12,2014,12,2014,0.874420686568192,-28.18,-55.26
"1363",827,"PROAGRO_MAIS","SUL","SAO NICOLAU",4.5,173.25,5995.26,8662.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,2,2015,0.692093506493507,-28.18,-55.26
"1364",1176,"PROAGRO_MAIS","SUL","SAO NICOLAU",3.9,135.4,3515.83,6770.29,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",10,2014,11,2014,12,2014,0.519302718199664,-28.18,-55.26
"1365",830,"PROAGRO_MAIS","SUL","SAO PAULO DAS MISSOES",3,148.26,5962.72,7413,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.804359908269257,-28.02,-54.93
"1366",1290,"PROAGRO_MAIS","SUL","SAO PAULO DAS MISSOES",3.7,128.17,2830.12,6408.54,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.44161696735918,-28.02,-54.93
"1367",1669,"PROAGRO_MAIS","SUL","SAO PAULO DAS MISSOES",3,112.92,125,5646.13,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,3,2015,0.0221390580804905,-28.02,-54.93
"1368",368,"PROAGRO_MAIS","SUL","SAO PEDRO DAS MISSOES",10,321.81,14529.11,16090.51,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",7,2014,7,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,10,2014,10,2014,0.902961435032202,-28.17,-52.03
"1369",709,"PROAGRO_MAIS","SUL","SAO PEDRO DAS MISSOES",4.99,160.58,7378.1,8029.16,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",5,2014,5,2014,10,2014,10,2014,"CHUVA EXCESSIVA",9,2014,9,2014,10,2014,0.918913061889413,-28.17,-52.03
"1370",92,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",20,880,30653.7,44000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.696675,-28.12,-54.88
"1371",148,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",15,688.28,25217.24,34413.75,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.732766408775562,-28.12,-54.88
"1372",219,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",11,438.9,20304.06,21945,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.925224880382775,-28.12,-54.88
"1373",277,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",10,424.5,17825.66,21225,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.839842638398115,-28.12,-54.88
"1374",332,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",9,375.92,15561.73,18796.11,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",7,2014,7,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.827922905324559,-28.12,-54.88
"1375",375,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",9,319,14057.81,15950,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.881367398119122,-28.12,-54.88
"1376",427,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",25,855.79,12488.69,42789.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,12,2014,12,2014,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.291863424438238,-28.12,-54.88
"1377",458,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",11,401.98,11613.94,20099.2,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.577830958446107,-28.12,-54.88
"1378",500,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",5.1,224.2,10638.27,11209.8,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.949015147460258,-28.12,-54.88
"1379",505,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",5,229.43,10457.43,11471.25,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.911620791108205,-28.12,-54.88
"1380",554,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",6,212.6,9403.49,10630,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.884618062088429,-28.12,-54.88
"1381",605,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",4,191.51,8752.19,9576,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.913971386800334,-28.12,-54.88
"1382",608,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",6.8,255.25,8692.85,12762.37,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.681131325921439,-28.12,-54.88
"1383",621,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",7,284.09,8527.35,14204.4,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.600331587395455,-28.12,-54.88
"1384",642,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",5,219.8,8170.41,10990,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.743440400363967,-28.12,-54.88
"1385",649,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",5,234.93,8128.53,11746.25,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,1,2015,0.692010641694158,-28.12,-54.88
"1386",665,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",4,168,7966.15,8400,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.94835119047619,-28.12,-54.88
"1387",697,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",5,183.32,7515.42,9166,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.819923630809513,-28.12,-54.88
"1388",730,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",4,167.65,7072.99,8382.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.843780495079034,-28.12,-54.88
"1389",744,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",4,183.96,6876.59,9198.28,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.747595202581352,-28.12,-54.88
"1390",846,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",4,157.68,5813.34,7884.1,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.73734985603937,-28.12,-54.88
"1391",929,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",3,130.91,5088.57,6545.7,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.777391264494248,-28.12,-54.88
"1392",953,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",6,207.84,4869.21,10392.24,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",12,2014,12,2014,1,2015,0.468542874298515,-28.12,-54.88
"1393",1000,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",3,121.72,4527.32,6086.43,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.743838342016584,-28.12,-54.88
"1394",1054,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",3.3,103.75,4217.37,5187.25,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.8130261699359,-28.12,-54.88
"1395",1128,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",3,104.16,3782.24,5207.91,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.726249109527622,-28.12,-54.88
"1396",1137,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2,82.32,3764.84,4116,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.914684159378037,-28.12,-54.88
"1397",1192,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2,80.65,3429.55,4032.53,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.850471044232777,-28.12,-54.88
"1398",1271,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2.5,77.81,2975.39,3890.25,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.764832594306278,-28.12,-54.88
"1399",1283,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2,69.14,2866.97,3456.93,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",12,2014,12,2014,1,2015,0.829339905638818,-28.12,-54.88
"1400",1294,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2,85.19,2821.69,4259.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.662446296513675,-28.12,-54.88
"1401",1323,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",3,104.16,2620.71,5207.91,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.503217221495763,-28.12,-54.88
"1402",1417,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2,69.28,1994.95,3464.08,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,2,2015,0.575896053208933,-28.12,-54.88
"1403",1472,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",2,93.97,1600.29,4698.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,12,2014,12,2014,"SECA?????????????????????????????????????????",11,2014,11,2014,12,2014,0.340595934872832,-28.12,-54.88
"1404",1515,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",7,177.73,1219,8886.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,12,2014,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.137174365610758,-28.12,-54.88
"1405",1668,"PROAGRO_MAIS","SUL","SAO PEDRO DO BUTIA",3,76.17,125,3808.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.0328213207299462,-28.12,-54.88
"1406",142,"PROAGRO_MAIS","SUL","SAO PEDRO DO SUL",7,307.27,26017.11,30726.89,"ARROZ","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Irrigadas",11,2014,11,2014,4,2015,4,2015,"CHUVA EXCESSIVA",1,2015,1,2015,2,2015,0.846721226912323,-29.62,-54.17
"1407",394,"PROAGRO_MAIS","SUL","SAO PEDRO DO SUL",4.7,139.14,13313.05,13913.63,"ARROZ","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Irrigadas",11,2014,11,2014,3,2015,4,2015,"CHUVA EXCESSIVA",1,2015,1,2015,2,2015,0.956835132168959,-29.62,-54.17
"1408",518,"PROAGRO_MAIS","SUL","SAO PEDRO DO SUL",14.2,387.07,10181.75,38706.75,"ARROZ","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Irrigadas",12,2014,12,2014,4,2015,4,2015,"CHUVA EXCESSIVA",12,2014,12,2014,1,2015,0.263048434704541,-29.62,-54.17
"1409",1144,"PROAGRO_MAIS","SUL","SAO PEDRO DO SUL",5,100,3729.83,5000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,4,2015,4,2015,"CHUVA EXCESSIVA",12,2014,12,2014,1,2015,0.745966,-29.62,-54.17
"1410",26,"PROAGRO_MAIS","SUL","SAO VALERIO DO SUL",38,1411.38,46929.57,70568.79,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",7,2014,10,2014,3,2015,4,2015,"SECA?????????????????????????????????????????",10,2014,11,2014,1,2015,0.665018771045954,-27.78,-53.93
"1411",224,"PROAGRO_MAIS","SUL","SAO VALERIO DO SUL",10,607.99,19724.44,30399.7,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.648836666151311,-27.78,-53.93
"1412",385,"PROAGRO_MAIS","SUL","SAO VALERIO DO SUL",15,458.18,13528,22908.86,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",7,2014,8,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,10,2014,11,2014,0.590513888513003,-27.78,-53.93
"1413",46,"PROAGRO_MAIS","SUL","SARANDI",40,1070.89,40047.59,53544.74,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,10,2014,11,2014,"CHUVA EXCESSIVA",9,2014,9,2014,10,2014,0.747927620901698,-27.94,-52.92
"1414",121,"PROAGRO_MAIS","SUL","SARANDI",15.38,600.64,28042.53,30032,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,9,2014,11,2014,0.933754994672349,-27.94,-52.92
"1415",136,"PROAGRO_MAIS","SUL","SARANDI",20,602.54,26508.52,30127,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",9,2014,9,2014,10,2014,0.879892455272679,-27.94,-52.92
"1416",176,"PROAGRO_MAIS","SUL","SARANDI",10,666.7,22620.34,33335.2,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.678572199956803,-27.94,-52.92
"1417",495,"PROAGRO_MAIS","SUL","SARANDI",4,232.53,10679.43,11626.58,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,4,2015,4,2015,"VENTO FORTE",4,2015,4,2015,4,2015,0.918535803305873,-27.94,-52.92
"1418",576,"PROAGRO_MAIS","SUL","SARANDI",5,282.01,9115.68,14100.19,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.646493416046167,-27.94,-52.92
"1419",41,"PROAGRO_MAIS","SUL","SEBERI",28,1176,41947.64,58800,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.713395238095238,-27.47,-53.4
"1420",52,"PROAGRO_MAIS","SUL","SEBERI",28.5,1214.44,38775.86,60722.22,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.638577772683542,-27.47,-53.4
"1421",200,"PROAGRO_MAIS","SUL","SEBERI",23,991,21266.44,49550,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.429191523713421,-27.47,-53.4
"1422",218,"PROAGRO_MAIS","SUL","SEBERI",30,1342.17,20361.21,67108.38,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.30340786053843,-27.47,-53.4
"1423",251,"PROAGRO_MAIS","SUL","SEBERI",10,503.78,18902.56,25189.05,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"VENTO FORTE",2,2015,2,2015,2,2015,0.750427665989785,-27.47,-53.4
"1424",290,"PROAGRO_MAIS","SUL","SEBERI",50,2000,17243.94,1e+05,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",2,2015,2,2015,2,2015,0.1724394,-27.47,-53.4
"1425",321,"PROAGRO_MAIS","SUL","SEBERI",9,460.53,15889.14,23026.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,3,2015,"VENTO FORTE",1,2015,1,2015,2,2015,0.690037131131522,-27.47,-53.4
"1426",355,"PROAGRO_MAIS","SUL","SEBERI",10,409.57,14868.04,20478.15,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,11,2014,1,2015,0.72604410066339,-27.47,-53.4
"1427",431,"PROAGRO_MAIS","SUL","SEBERI",7,331.08,12281.84,16553.73,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.741937919731686,-27.47,-53.4
"1428",463,"PROAGRO_MAIS","SUL","SEBERI",12,478.8,11496,23940,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.480200501253133,-27.47,-53.4
"1429",610,"PROAGRO_MAIS","SUL","SEBERI",7,286.22,8668.53,14311.04,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,10,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.605723273780242,-27.47,-53.4
"1430",660,"PROAGRO_MAIS","SUL","SEBERI",8,298.4,8022.49,14919.96,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.537701843704675,-27.47,-53.4
"1431",748,"PROAGRO_MAIS","SUL","SEBERI",5,233.04,6835.27,11652.04,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.586615734240528,-27.47,-53.4
"1432",926,"PROAGRO_MAIS","SUL","SEBERI",5,246.06,5109.34,12303.03,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.415291192494857,-27.47,-53.4
"1433",931,"PROAGRO_MAIS","SUL","SEBERI",3.95,119.45,5047.73,5972.66,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,4,2015,4,2015,"CHUVA EXCESSIVA",11,2014,1,2015,4,2015,0.845139351645665,-27.47,-53.4
"1434",955,"PROAGRO_MAIS","SUL","SEBERI",3,123.6,4836.12,6180.2,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.782518365101453,-27.47,-53.4
"1435",984,"PROAGRO_MAIS","SUL","SEBERI",4,117.34,4612.47,5866.59,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,2,2015,3,2015,"GRANIZO",1,2015,1,2015,1,2015,0.786226751826871,-27.47,-53.4
"1436",1016,"PROAGRO_MAIS","SUL","SEBERI",4,120.97,4423.57,6048.27,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,10,2014,2,2015,2,2015,"CHUVA EXCESSIVA",1,2015,1,2015,1,2015,0.731377732806241,-27.47,-53.4
"1437",1053,"PROAGRO_MAIS","SUL","SEBERI",4,149.39,4222.33,7469.66,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,3,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,2,2015,0.565264014694109,-27.47,-53.4
"1438",1109,"PROAGRO_MAIS","SUL","SEBERI",3,122.86,3887.57,6143.44,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.632800190121495,-27.47,-53.4
"1439",1260,"PROAGRO_MAIS","SUL","SEBERI",4,100.8,3043.47,5040.24,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,1,2015,"GRANIZO",1,2015,1,2015,1,2015,0.603834341221847,-27.47,-53.4
"1440",1371,"PROAGRO_MAIS","SUL","SEBERI",10,500,2294.06,25000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"CHUVA EXCESSIVA",9,2014,9,2014,10,2014,0.0917624,-27.47,-53.4
